UserId,UserName,Verified,Location,Followers,Tweet,Date,Retweeted,Language,Likes Count,Retweeted Count,Replied Count,Quoted Count,Hashtag,scores,compound,pos,neg,neu,type,Preprocessed Tweet,fb pos,fb neg,fb neu,flair probability,flair sentiment
1661469041666449409,BullBearGPT,False,"Florida, USA",70,"Wall Street thinks Microsoft's Activision deal faces long odds, but this analyst is full of shit. | $MSFT #MSFT $ATVI #ATVI #Bullish",2023-05-24 20:27:42+00:00,,en,0,0,1,0,#ATVI,"{'neg': 0.282, 'neu': 0.718, 'pos': 0.0, 'compound': -0.7096}",-0.7096,0.0,0.282,0.718,NEG,wall street think microsoft' activis deal face long odd analyst full shit msft msft atvi atvi bullish,0.10473383963108064,0.2401949763298035,0.6550711393356323,0.9998248219490052,NEGATIVE
1661468928919445505,SeleneAlgo,False,Everywhere,2518,"🔥 Realtime AI News Scanner 🔥
🔗 https://t.co/S7IUGhZmYj
#MSFT #MQBKY #ATVI $MSFT $MQBKY $ATVI  #News #StockNews #Stocks #Sentiment #SentimentAnalysis https://t.co/pX8zLgYTkY",2023-05-24 20:27:15+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,🔥 realtim ai news scanner 🔥 🔗 httpmsft mqbki atvi msft mqbki atvi news stocknew stock sentiment sentimentanalysi http,0.029290804639458656,0.034104377031326294,0.9366047978401184,0.7670240998268127,NEGATIVE
1661442659020406805,SeleneAlgo,False,Everywhere,2518,"🔥 Realtime AI News Scanner 🔥
🔗 https://t.co/XktE8cTE67
#MSFT #ATVI $MSFT $ATVI  #News #StockNews #Stocks #Sentiment #SentimentAnalysis https://t.co/LXQBCVKLrq",2023-05-24 18:42:52+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,🔥 realtim ai news scanner 🔥 🔗 httpmsft atvi msft atvi news stocknew stock sentiment sentimentanalysi http,0.03035353310406208,0.03275734931230545,0.936889111995697,0.8744875192642212,NEGATIVE
1661237975903240193,absmotorsin,False,"Chennai, India",8,"On this special day, let your dearest #brother know that he is your real-life superhero &amp; thank him for being there for you and protecting you from every harm.

#HappyBrothersDay #BrothersDay #Brotherhood #ABSMotors #ElectricCycle #ElectricBicycle #ATVI #NationalBrothersDay https://t.co/ODri47XXCD",2023-05-24 05:09:32+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.113, 'neu': 0.518, 'pos': 0.369, 'compound': 0.7845}",0.7845,0.369,0.113,0.518,POS,special day let dearest brother know real-lif superhero thank protect everi harm happybrothersday brothersday brotherhood absmotor electriccycl electricbicycl atvi nationalbrothersday http,0.07076207548379898,0.017644831910729408,0.9115930795669556,0.8319467306137085,POSITIVE
1661152577294323715,1hour_trading,False,,2,"May Gainers (ATVI, account up 0.75%) - #ATVI chart on @TradingView https://t.co/6jxp2g6oas",2023-05-23 23:30:11+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,may gainer atvi account atvi chart http,0.12297522276639936,0.050519950687885284,0.8265048265457153,0.9518061280250548,NEGATIVE
1660876339141054466,absmotorsin,False,"Chennai, India",8,"Enhance your cycling experience with #ATVI™ Electric bicycle. 

📞: +91 7010028292

#ABS #ABSGroup #EMI #ABSMotors #ElectricCycle #ElectricBicycle #ElectricVehicles #EcoFriendly #ECycle #EBicycle #ElectricVehicle #ElectricBike #EBike #EBikes #EBicycles https://t.co/MwZTLuurm6",2023-05-23 05:12:31+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,enhanc cycl experi atvi ™ electr bicycl 📞 ab absgroup emi absmotor electriccycl electricbicycl electricvehicl ecofriendli ecycl ebicycl electricvehicl electricbik ebik ebik ebicycl http,0.09253229200839996,0.012417027726769449,0.8950506448745728,0.9977566599845886,POSITIVE
1660224870050058241,gsb_khan,False,"Karachi, PAKISTAN",489,"Design custom business and event card &amp; stationery https://t.co/kxRIPEfYSg 
$LCID $ATVI $EA $UBER $XLU $APD $BE $SE $PYPL $APD $V $PDD #BLDP #FTCH $LCID $ATVI $SHW $NWL $AVB $DIS $MRO $FXA $ISRG $ATVI $PEP $SYK #MSFT #COMP #SPX #EA #TTWO #ATVI #U #APP $MSFT $COMP $SPX $EA $TTWO",2023-05-21 10:03:49+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,design custom busi event card stationeri http lcid atvi ea uber xlu apd se pypl apd v pdd bldp ftch lcid atvi shw nwl avb di mro fxa isrg atvi pep syk msft comp spx ea ttwo atvi u app msft comp spx ea ttwo,0.06143709272146225,0.01662273705005646,0.9219401478767396,0.9998432397842408,POSITIVE
1660100115372146690,xavierhart99,False,"Orlando, FL🌴",194,"Top watch going into next week. Normally I'm not interested in longing a stock after poor earnings but the volume patterns are too pretty not to. 

$78.35 is a big pivot that needs to hold with $78.82 being my main call trigger. 

$ATVI #ATVI https://t.co/wOc7GYZym1",2023-05-21 01:48:05+00:00,,en,0,0,0,1,#ATVI,"{'neg': 0.104, 'neu': 0.736, 'pos': 0.161, 'compound': 0.1779}",0.1779,0.161,0.104,0.736,POS,top watch go next week normal i'm interest long stock poor earn volum pattern pretti big pivot need hold main call trigger atvi atvi http,0.05115028843283653,0.04550991207361221,0.9033398628234864,0.99677973985672,NEGATIVE
1659679011121901568,SeleneAlgo,False,Everywhere,2518,"🔥 Realtime AI News Scanner 🔥
🔗 https://t.co/3nHr6rIpur
#AMGN #HD #MSFT #MU #WMT #JPM #FL #SBNY #WAL #ATVI #TSLA #HZNP $AMGN $HD $MSFT $MU $WMT $JPM $FL $SBNY $WAL $ATVI $TSLA $HZNP  #News #StockNews #Stocks #SpaceX #Tesla #ElonMusk #Elon #inmuskwetrust #Sentiment https://t.co/AVSN3Sf0yH",2023-05-19 21:54:46+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,🔥 realtim ai news scanner 🔥 🔗 httpamgn hd msft mu wmt jpm fl sbni wal atvi tsla hznp amgn hd msft mu wmt jpm fl sbni wal atvi tsla hznp news stocknew stock spacex tesla elonmusk elon inmuskwetrust sentiment http,0.036928556859493256,0.02255974896252156,0.9405117034912108,0.9891353845596312,POSITIVE
1659551404405698560,TanArrowz,False,,1933,"If #ATVI exits UK market entirely, will CMA’s approval still be needed to complete deal with #MSFT?",2023-05-19 13:27:42+00:00,,en,5,0,3,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,atvi exit uk market entir cma ’ approv still need complet deal msft,0.09117431193590164,0.31933581829071045,0.5894898772239685,0.992899775505066,NEGATIVE
1659549815842172928,financialsooth,False,"Melbourne, Australia",4236,"💥🇺🇸 #msft #atvi #MNA
Dealreporter: Chinese regulator also approved the Microsoft deal - Activision",2023-05-19 13:21:23+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,💥 🇺 🇸 msft atvi mna dealreport chines regul also approv microsoft deal activis,0.10777103900909424,0.013027846813201904,0.8792011141777039,0.9618368148803712,POSITIVE
1658969381353799680,SeleneAlgo,False,Everywhere,2518,"🔥 Realtime AI News Scanner 🔥
🔗 https://t.co/JwMCgHFwdZ
#ADBE #MSFT #SONY #NTDOY #NVDA #NFLX #ATVI $ADBE $MSFT $SONY $NTDOY $NVDA $NFLX $ATVI  #News #StockNews #Stocks #Sentiment #SentimentAnalysis https://t.co/SSrDnDfZ8f",2023-05-17 22:54:57+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,🔥 realtim ai news scanner 🔥 🔗 httpadb msft soni ntdoy nvda nflx atvi adb msft soni ntdoy nvda nflx atvi news stocknew stock sentiment sentimentanalysi http,0.029684906825423237,0.026464259251952168,0.9438508152961732,0.6046702861785889,NEGATIVE
1658890181095694352,SeleneAlgo,False,Everywhere,2518,"🔥 Realtime AI News Scanner 🔥
🔗 https://t.co/PqOJozh6FK
#MSFT #COMP #SPX #EA #TTWO #ATVI #U #APP $MSFT $COMP $SPX $EA $TTWO $ATVI $U $APP  #News #StockNews #Stocks #Sentiment #SentimentAnalysis https://t.co/JyGhQ72sB8",2023-05-17 17:40:14+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,🔥 realtim ai news scanner 🔥 🔗 httpmsft comp spx ea ttwo atvi u app msft comp spx ea ttwo atvi u app news stocknew stock sentiment sentimentanalysi http,0.029140841215848926,0.026514394208788872,0.9443447589874268,0.6951642632484436,NEGATIVE
1658702900082925568,absmotorsin,False,"Chennai, India",8,"Our Hailong casing battery with #PANASONIC cells is BIS certified to ensure long life &amp; durability. The battery is #detachable &amp; #portable, making it easier to charge anywhere &amp; anytime. It also comes with a lock to ensure anti-theft.

#ABSMotors #ATVI #ElectricCycle https://t.co/40RqKAqCxM",2023-05-17 05:16:03+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4215}",0.4215,0.094,0.0,0.906,POS,hailong case batteri panason cell bi certifi ensur long life durabl batteri detach portabl make easier charg anywher anytim also come lock ensur anti-theft absmotor atvi electriccycl http,0.10924652218818663,0.014792864210903645,0.875960648059845,0.9972012042999268,POSITIVE
1658586711746641921,SeleneAlgo,False,Everywhere,2518,"🔥 Realtime AI News Scanner 🔥
🔗 https://t.co/CVDzX8Tisi
#AMGN #CVS #MSFT #REGN #FDS #ILMN #MMM #PIPR #ATVI #HZNP #META $AMGN $CVS $MSFT $REGN $FDS $ILMN $MMM $PIPR $ATVI $HZNP $META  #News #StockNews #Stocks #Sentiment #SentimentAnalysis https://t.co/7XNsGiTuA2",2023-05-16 21:34:21+00:00,,en,0,0,1,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,🔥 realtim ai news scanner 🔥 🔗 httpamgn cv msft regn fd ilmn mmm pipr atvi hznp meta amgn cv msft regn fd ilmn mmm pipr atvi hznp meta news stocknew stock sentiment sentimentanalysi http,0.04199784994125366,0.0193403884768486,0.9386617541313172,0.8128452897071838,POSITIVE
1658563135538692096,techstockmovers,False,,7,"Wells Fargo Analyst Reiterates Buy Rating on #ATVI; check this out...

https://t.co/LavOLTtCOh

#Technology #Techstocks #TechnStockmovers",2023-05-16 20:00:40+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2732}",0.2732,0.16,0.0,0.84,POS,well fargo analyst reiter buy rate atvi check ... httptechnolog techstock technstockmov,0.04348643869161607,0.019455086439847943,0.937058448791504,0.9959315657615662,NEGATIVE
1658541718344462337,OmarIanAvalos,False,LA | MX | SegaNet,858,"Wondering if tech giants are expecting are favorable outcome for #MSFT &amp; #ATVI in order to make offers for the #Ubisoft, #ElectronicArts, #TakeTwo/s of the world.

Probably.

#Amazon #AmazonGames #Apple #Tencent #Disney",2023-05-16 18:35:34+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.5267}",0.5267,0.188,0.0,0.812,POS,wonder tech giant expect favor outcom msft atvi order make offer ubisoft electronicart taketwo world probabl amazon amazongam appl tencent disney,0.08521784096956253,0.015856452286243442,0.89892578125,0.7354229688644409,POSITIVE
1658516097467809815,BullBearGPT,False,"Florida, USA",70,"Dow, S&amp;P 500 fall as Home Depot, retail sales data weigh

Weighing in on the Dow and S&amp; | $HD #HD $LOW #LOW $WMT #WMT $MSFT #MSFT $ATVI #ATVI $HZNP #HZNP $AMGN #AMGN $COF #COF $HPQ #HPQ $USB #USB #Bearish | Source: https://t.co/FZmPBpNSgD",2023-05-16 16:53:46+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.4939}",-0.4939,0.0,0.119,0.8809999999999999,NEG,dow p fall home depot retail sale data weigh weigh dow hd hd low low wmt wmt msft msft atvi atvi hznp hznp amgn amgn cof cof hpq hpq usb usb bearish sourc http,0.04693952575325967,0.1624826043844223,0.7905778288841248,0.9995317459106444,NEGATIVE
1658229660256280576,SeleneAlgo,False,Everywhere,2518,"🔥 Realtime AI News Scanner 🔥
🔗 https://t.co/diRmDmKRP3
#AXP #AAPL #BRK.A #KO #HPQ #OXY #COF #AMZN #MCK #BAC #USB #CVX #BK #ATVI #BRK.B #GM #C #2330 #RH $AXP $AAPL $BRK.A $KO $HPQ $OXY $COF $AMZN $MCK $BAC $USB $CVX $BK $ATVI $BRK.B $GM $C $2330 $RH  #News #StockNews #Stocks https://t.co/afiLHHhXjE",2023-05-15 21:55:34+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,🔥 realtim ai news scanner 🔥 🔗 httpaxp aapl brk ko hpq oxi cof amzn mck bac usb cvx bk atvi brk b gm c rh axp aapl brk ko hpq oxi cof amzn mck bac usb cvx bk atvi brk b gm c rh news stocknew stock http,0.04482157528400421,0.015065522864460943,0.9401129484176636,0.9683149456977844,POSITIVE
1658223549637591043,SeleneAlgo,False,Everywhere,2518,"🔥 Realtime AI News Scanner 🔥
🔗 https://t.co/MS0Fj5Sblh
#AXP #AAPL #KO #HPQ #OXY #COF #AMZN #TSM #BAC #USB #CVX #PARA #BK #ATVI #BRK.B #GM #C #RH $AXP $AAPL $KO $HPQ $OXY $COF $AMZN $TSM $BAC $USB $CVX $PARA $BK $ATVI $BRK.B $GM $C $RH  #News #StockNews #Stocks #Sentiment https://t.co/SsEKiW4n3W",2023-05-15 21:31:17+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,🔥 realtim ai news scanner 🔥 🔗 httpaxp aapl ko hpq oxi cof amzn tsm bac usb cvx para bk atvi brk b gm c rh axp aapl ko hpq oxi cof amzn tsm bac usb cvx para bk atvi brk b gm c rh news stocknew stock sentiment http,0.04583527892827989,0.015799643471837044,0.9383650422096252,0.7425234317779541,POSITIVE
1658222029932249088,SeleneAlgo,False,Everywhere,2518,"🔥 Realtime AI News Scanner 🔥
🔗 https://t.co/GkBDW5zs1m
#MSFT #SONY #NFLX #ATVI $MSFT $SONY $NFLX $ATVI  #News #StockNews #Stocks #Sentiment #SentimentAnalysis https://t.co/i4tRxms3hh",2023-05-15 21:25:14+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,🔥 realtim ai news scanner 🔥 🔗 httpmsft soni nflx atvi msft soni nflx atvi news stocknew stock sentiment sentimentanalysi http,0.030252341181039814,0.03032185137271881,0.939425766468048,0.8709872364997864,NEGATIVE
1658195032992522249,BigPipN,False,New York,1467,#ATVI upside or downside break? https://t.co/P1x3aEx5I4,2023-05-15 19:37:58+00:00,,en,3,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,atvi upsid downsid break http,0.16858315467834473,0.166237011551857,0.6651798486709595,0.9975771307945251,NEGATIVE
1658190180522549265,equityreportuk,False,UK,127,"#MSFT #ATVI
You can read our February story here:
https://t.co/2Yb0wxD2aS",2023-05-15 19:18:41+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,msft atvi read februari stori http,0.04135061800479889,0.03913745656609535,0.9195119142532348,0.999159574508667,NEGATIVE
1658167801700311052,TheEliteXbot,False,Berlin Germany,704,The EU Commission Has Legally Approved The #ActivisionBlizzardKing Acquisition Congratulations To #Microsoft   #Xbox   #ATVI  🎮🖱️❎  #gaming_news   #gaming   #pcgaming   #CloudGaming  #XboxGamePass   #XboxSeriesX   #XboxSeriesS https://t.co/c8Mmz3Y94f,2023-05-15 17:49:45+00:00,,en,4,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.128}",0.128,0.081,0.0,0.919,POS,eu commiss legal approv activisionblizzardk acquisit congratul microsoft xbox atvi 🎮 🖱 ️ ❎ gaming_new game pcgame cloudgam xboxgamepass xboxseriesx xboxseriess http,0.03661282733082771,0.023498112335801125,0.939889132976532,0.585874080657959,NEGATIVE
1658143446887202816,SmashJT,False,San Diego,2617,"Europe's Microsoft Activision Blizzard Acquisition Approval, UK Stays Stubborn
#Microsoft #Activision #ActivisionBlizzard #ATVI #MSFT https://t.co/5XeOb427dV",2023-05-15 16:12:59+00:00,,en,0,1,0,0,#ATVI,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.0,0.162,0.838,NEG,europe' microsoft activis blizzard acquisit approv uk stay stubborn microsoft activis activisionblizzard atvi msft http,0.1098039448261261,0.014353092759847641,0.8758429288864136,0.9833567142486572,NEGATIVE
1658141139931738113,DrewAllendorfer,False,United States,11,Amazing news! Excited for the future ahead #ATVI #xbox #ActivisionBlizzard #microsoft,2023-05-15 16:03:49+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,amaz news excit futur ahead atvi xbox activisionblizzard microsoft,0.04934549331665039,0.018516050651669502,0.9321383833885192,0.5623966455459595,POSITIVE
1658139839764525058,BullBearGPT,False,"Florida, USA",70,Berkshire Hathaway Releases Stock Buys and Sales: Bank of New York and U.S. Bancorp Sold? | $USB #USB $BK #BK $C #C $ATVI #ATVI $CVX #CVX $AAPL #AAPL $KO #KO $BAC #BAC $AXP #AXP $OXY #OXY #Bearish | Source: https://t.co/Mny297bmBm,2023-05-15 15:58:39+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,NEUTRAL,berkshir hathaway releas stock buy sale bank new york u bancorp sold usb usb bk bk c c atvi atvi cvx cvx aapl aapl ko ko bac bac axp axp oxi oxi bearish sourc http,0.07755903154611588,0.0186082012951374,0.903832733631134,0.9997250437736512,NEGATIVE
1658135626137337858,BullBearGPT,False,"Florida, USA",70,Microsoft's $69 Billion Activision Deal Gains EU Approval | $MSFT #MSFT $ATVI #ATVI $NVDA #NVDA #Bullish | Source: https://t.co/wHAhNQnexj,2023-05-15 15:41:54+00:00,,en,0,0,0,0,#ATVI,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.5267}",0.5267,0.185,0.0,0.815,POS,microsoft' billion activis deal gain eu approv msft msft atvi atvi nvda nvda bullish sourc http,0.4497826099395752,0.02084919810295105,0.5293682217597961,0.993925392627716,NEGATIVE
